Name,Date,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
Segment:GL,7/30/2009,55.8061,54.5723,54.7317,55.0722,56.926,61.3694,67.9489,74.7877,83.2236,89.2757,93.3349,96.8355,98.3174,99.2998,100.0352,98.1409,94.6166,88.8023,84.4106,80.5118,78.7508,74.23,65.9409,59.6068
Segment:GL,7/31/2009,56.7652,55.9286,56.0648,56.8497,59.7054,64.3151,72.3635,79.4221,86.4964,93.8538,98.3416,98.9612,100.1824,100.1708,95.8898,88.7367,83.5091,80.1778,76.8731,71.9935,70.8035,66.4892,61.6957,57.8722
Segment:GL,8/1/2009,53.8559,52.7637,51.924,51.4633,51.4111,53.1346,54.7115,58.3409,63.4625,69.3995,73.8019,75.5368,77.2063,78.0554,76.2324,75.8716,75.1532,73.121,71.33,69.3843,69.9568,66.5462,62.7409,59.0293
Segment:GL,8/2/2009,55.2099,54.0936,53.5406,54.1804,54.1157,54.2257,56.4121,58.0484,62.829,65.5046,68.0351,68.2115,69.4691,70.0566,70.6757,70.5689,70.8147,71.2815,69.1293,64.8259,63.3179,60.7684,57.2296,54.396
Segment:GL,8/3/2009,52.323,51.3848,51.3219,52.416,56.2179,61.4558,67.7838,72.5387,80.4859,87.0946,90.5729,93.5887,95.0044,96.6224,96.78,95.0746,90.6788,85.8151,81.9801,76.378,74.9649,69.5348,63.6495,57.7316
Segment:GL,8/4/2009,55.2385,54.5042,54.0934,55.0809,56.8701,61.4447,68.3876,74.4634,83.1692,91.29,97.2791,100.3055,101.9653,102.7733,101.4199,100.6009,96.2432,91.0942,86.405,80.8064,78.516,71.989,65.957,60.4863
Segment:GL,8/5/2009,57.4565,56.1403,55.8536,55.7742,58.5436,62.8805,70.2805,76.0223,83.996,90.9459,94.5459,96.9827,97.8684,97.7965,97.4766,96.0941,92.0307,87.3209,83.885,78.378,77.1178,71.3322,64.6842,60.3482
Segment:GL,8/6/2009,57.3375,55.8019,56.1155,56.6101,59.3519,62.7188,70.2636,74.5654,78.7643,81.3726,81.7432,82.2664,83.1688,82.9924,84.8219,86.5227,84.5148,79.7657,76.0985,71.3589,70.5527,65.3028,59.6181,54.881
Segment:GL,8/7/2009,51.6651,49.7868,49.8771,49.5527,50.6684,53.8748,59.2832,63.8326,71.2258,77.2226,82.1826,84.2343,85.6387,86.9956,87.4177,85.3674,83.2198,78.5526,74.211,68.7527,67.8058,63.9563,57.6393,54.371
Segment:GL,8/8/2009,50.7534,49.0059,48.8243,47.759,47.9289,49.3763,52.1869,53.9234,56.1894,61.8859,65.4704,67.8969,71.3236,72.9855,72.767,72.7218,72.36,70.7424,67.7983,66.3235,66.5703,64.0599,59.9944,56.2552
Segment:GL,8/9/2009,54.0129,52.7386,51.5234,52.5019,52.2628,53.537,56.4709,58.6373,63.2576,68.4489,75.8436,79.1598,80.4278,81.1517,80.937,80.9695,80.3014,79.4292,76.9799,70.5904,66.3986,62.5066,59.389,55.5244
Segment:GL,8/10/2009,54.564,53.0395,52.9647,55.1417,59.7253,64.8379,71.0322,77.3216,88.0288,97.6342,103.8427,106.9599,109.5797,109.2319,109.833,107.9957,104.0338,97.4581,92.3787,85.3392,82.8183,75.2616,68.6938,63.5609
Segment:GL,8/11/2009,61.0002,59.5283,59.3425,59.6424,61.6532,67.2502,73.3283,80.3496,87.8586,95.4612,100.4788,102.1157,104.5023,106.3733,106.7516,104.0916,100.4415,94.2552,88.3774,82.045,80.0791,73.5175,67.6933,63.1655
Segment:GL,8/12/2009,59.5716,58.036,57.7734,58.7889,61.0077,65.048,73.0379,77.5597,84.2089,90.3828,94.2999,96.2478,96.4564,98.4317,100.1515,98.5363,95.8086,89.579,84.4208,78.4751,76.7366,69.9196,63.9291,59.2518
Segment:GL,8/13/2009,56.5627,55.1284,55.1852,56.2559,57.9925,61.2722,68.4808,72.966,80.5192,86.7398,91.0068,93.6918,94.7594,96.0028,97.3188,95.6933,91.0184,86.3088,82.6159,77.2984,75.1161,70.5523,63.3708,57.7833
Segment:GL,8/14/2009,54.995,53.4798,53.0928,53.9975,56.03,60.2436,68.1941,73.8433,80.0717,85.8426,89.462,91.7393,94.3953,95.2757,94.4538,92.9669,89.7716,84.7684,81.313,75.9011,75.1661,69.7049,63.9434,58.7529
Segment:GL,8/15/2009,54.7549,53.5506,53.177,52.4478,51.3915,53.031,55.834,58.7282,63.7291,70.671,75.8732,76.4425,78.5668,80.1808,79.6231,79.0425,78.8475,77.0185,75.1148,73.0794,72.1895,67.2933,61.6802,57.329
Segment:GL,8/16/2009,53.5897,52.0765,51.3813,51.1891,50.8943,51.4128,53.4022,55.9175,62.1139,67.7031,73.8838,76.9345,78.8621,79.4702,78.5297,77.9479,77.9636,76.6441,73.9286,69.4389,66.5837,62.9765,60.1074,56.8531
Segment:GL,8/17/2009,54.4226,53.1735,52.8344,54.3953,59.3175,63.0712,69.2935,76.6425,86.0577,93.8058,99.1831,102.4342,104.2381,104.7378,105.1179,101.6126,96.2525,90.5125,85.7555,80.1738,78.2137,72.5799,66.1864,60.2858
Segment:GL,8/18/2009,56.8994,55.776,55.4174,56.0166,58.6774,63.5502,70.8885,78.8556,87.2079,94.3704,100.3903,104.9868,108.9593,110.2416,111.5937,108.1511,102.0466,92.1469,84.2583,79.3049,77.2895,71.3189,65.8636,61.1339
Segment:GL,8/19/2009,58.2328,56.9556,57.5229,58.5614,60.7899,65.7417,73.6101,80.0539,88.5467,95.4486,99.587,101.8224,104.2817,104.2323,104.5009,102.931,98.7689,93.4574,89.0719,82.4097,79.9694,73.606,65.9498,60.5799
Segment:GL,8/20/2009,58.0228,56.7329,56.3224,56.9117,60.9859,65.677,73.1524,81.0974,89.6697,96.4436,100.4698,104.9819,107.5702,110.8864,112.4578,110.6284,106.4693,99.7613,93.5844,87.925,87.0455,79.9458,70.8829,65.293
Segment:GL,8/21/2009,62.2013,60.8631,60.8735,61.0389,63.4291,69.3928,76.8485,82.6462,92.2717,100.4237,105.338,108.3595,109.9126,109.036,103.3757,94.4013,89.1445,85.5663,83.1318,79.0783,78.2053,71.5029,65.3316,60.4959
Segment:GL,8/22/2009,57.7142,55.8272,55.1456,54.709,54.1508,55.3917,59.0672,61.9578,64.3567,70.2198,74.0554,75.9913,77.4618,78.2882,77.4466,77.419,74.7248,71.6573,70.1092,69.2032,68.1893,64.2068,59.481,55.8981
Segment:GL,8/23/2009,53.3822,51.6476,51.9808,52.4353,52.2261,53.0554,55.5125,56.7223,61.844,66.0108,70.8602,74.425,76.0325,77.5142,76.4009,75.0575,75.1213,74.029,71.69,66.9785,64.3806,60.7743,57.4332,53.8893
Segment:GL,8/24/2009,52.0264,50.691,50.3232,51.7463,55.995,59.648,67.4958,74.9244,82.5317,89.7821,95.4697,98.8542,100.4918,101.2645,102.1851,100.2788,94.8105,88.6445,84.5768,77.5386,75.8191,68.913,62.9,57.3137
Segment:GL,8/25/2009,55.0453,53.498,52.937,53.2758,54.9478,58.527,65.8621,73.4134,83.4534,90.2675,95.1942,98.6635,100.4273,102.0214,103.0984,100.6627,95.2926,90.0642,84.8212,79.5103,78.1931,71.7011,65.2966,59.971
Segment:GL,8/26/2009,56.3249,54.9169,55.091,55.7611,57.3325,61.8579,70.4557,77.6838,87.5191,96.3845,102.398,105.6797,108.2107,110.0929,109.772,106.5622,100.3078,94.5821,89.6536,84.5854,82.6383,75.3446,67.4583,61.6754
Segment:GL,8/27/2009,58.4818,56.5836,56.6354,57.3958,59.2933,62.9345,70.8268,77.4827,87.852,95.4035,101.1123,104.1361,106.33,107.3101,108.0244,105.7479,99.7833,93.8759,89.3914,84.5212,82.868,75.2288,67.9631,62.6032
Segment:GL,8/28/2009,58.68,56.776,56.2849,57.1923,58.4624,63.6022,72.2621,80.0996,88.1764,92.8684,97.0232,98.5171,98.5005,96.9693,94.8355,93.5005,88.3022,82.8537,78.144,76.2158,75.1897,70.9811,63.1821,59.5408
Segment:GL,8/29/2009,57.0494,55.5954,55.5003,54.999,54.5881,55.5002,59.6353,62.4878,64.4342,70.4934,74.1676,75.1663,78.1076,80.2489,80.0809,79.4305,78.7036,76.9184,75.189,74.2514,73.9421,67.9705,63.2476,59.2957
Segment:GL,8/30/2009,55.1948,53.5789,53.3283,53.4237,53.2742,53.2135,56.7799,56.8911,60.9537,65.4098,71.9243,73.5526,74.5833,75.0347,72.6515,71.8776,70.985,69.6735,66.0161,64.4347,62.0299,58.7604,55.2721,52.9973
Segment:GL,8/31/2009,51.3548,49.7191,49.5279,50.5989,53.8357,56.4795,63.85,71.1471,77.9114,82.0934,85.1117,87.6949,87.4968,88.166,88.7276,85.6083,81.1867,76.0363,72.1426,68.5179,66.8741,61.5867,55.9457,51.4804
Segment:GL,9/1/2009,48.9514,47.3755,47.5537,48.2596,48.8941,51.548,58.5386,66.3624,73.6377,80.1823,83.7367,86.4238,87.9724,89.313,90.8358,87.6667,82.8536,77.2349,72.3304,69.1652,66.8985,62.0441,54.9636,51.355
Segment:GL,9/2/2009,48.6646,47.1869,47.5962,47.5327,48.5054,50.9508,58.4043,67.2572,75.2851,82.1958,85.9936,88.9623,89.7637,90.7263,91.4942,87.8281,84.3067,79.1467,74.5816,70.968,68.915,63.7088,56.4426,52.0084
Segment:GL,9/3/2009,49.6776,47.9094,48.2746,48.9824,49.6669,52.6341,60.9461,67.2287,76.3459,83.7885,87.9083,89.6701,91.4408,92.1595,93.229,90.9779,86.2283,82.6731,78.735,73.9959,71.018,64.2815,57.7627,53.4114
Segment:GL,9/4/2009,50.6089,49.6633,49.2369,50.1923,50.7143,54.6763,62.6468,69.0179,78.2953,86.2952,90.3407,93.1542,95.4615,95.9328,96.2892,91.9825,87.6972,81.8144,77.4488,73.1438,70.1463,64.4011,58.5736,54.5133
Segment:GL,9/5/2009,51.2907,49.3755,48.8983,48.1338,47.3425,47.496,49.9509,50.6019,54.1228,61.2041,65.2062,67.1485,71.9882,73.3384,72.1273,72.3031,71.7464,70.2059,67.7337,67.9253,66.6514,61.8934,57.2532,53.3245
Segment:GL,9/6/2009,50.0666,47.9688,47.5236,48.0568,47.2251,47.6828,49.6175,49.3726,54.1569,59.3872,65.835,69.0341,71.5345,72.2535,71.6593,69.9649,70.2621,69.3005,66.3139,64.9951,60.2572,56.9862,53.9452,51.1273
Segment:GL,9/7/2009,49.4398,48.4072,48.4414,49.8455,51.6591,52.9063,57.0309,56.7566,58.2593,61.0811,62.7763,64.3281,66.3797,67.6094,68.5164,67.9621,66.1104,64.5213,62.7717,61.4726,60.8366,56.7405,53.027,49.6971
Segment:GL,9/8/2009,48.1767,46.8336,46.7525,47.6406,49.0161,52.8608,61.5501,71.5752,78.648,83.8596,87.5205,90.1586,90.9936,91.1724,89.6993,85.4797,80.4438,76.3392,72.3737,69.7496,67.1658,62.1868,56.5563,52.1987
Segment:GL,9/9/2009,49.1333,47.8493,48.5056,49.5515,50.108,54.5168,62.675,72.114,79.7081,84.8757,88.5134,89.4163,90.9375,92.3266,92.9531,87.9681,81.627,76.8926,74.1846,72.5185,68.8932,62.9284,56.5865,52.1602
Segment:GL,9/10/2009,50.1617,48.558,48.5868,49.2986,50.2191,53.28,61.7298,68.8134,76.7093,81.5189,83.6961,85.5231,86.4872,86.6871,86.2373,83.1743,77.2874,72.0157,68.6131,66.7952,64.2326,59.2529,53.7541,49.39
Segment:GL,9/11/2009,47.2312,45.5187,46.5138,47.1134,47.1766,50.1556,58.7805,67.2054,73.9992,78.9293,80.2049,80.5064,80.7435,79.7343,77.3938,72.6085,69.4373,67.1449,64.7751,63.4781,61.3085,57.3211,51.3857,48.1069
Segment:GL,9/12/2009,45.4242,43.8013,43.5333,43.5301,43.4657,43.9385,46.5046,46.9706,49.2347,54.3967,57.001,57.8093,59.0565,58.736,57.2898,57.2771,56.3775,56.3823,55.2306,57.046,57.2149,54.1052,50.1038,47.7015
Segment:GL,9/13/2009,45.5791,44.1362,43.6499,43.0556,42.6847,43.1909,45.5367,45.6499,50.46,54.2335,58.7826,60.3903,61.2627,62.1659,62.2358,61.2666,60.5686,59.3626,57.4325,56.0751,52.5193,50.4703,48.1205,45.6384
Segment:GL,9/14/2009,44.1696,43.1608,43.3021,44.8017,47.3281,50.8613,58.3921,65.2604,74.9823,82.747,87.4928,91.1941,93.5874,95.0166,95.3878,91.9594,86.5518,82.6919,77.7862,74.3617,70.7613,63.5043,58.0942,52.5931
Segment:GL,9/15/2009,49.5764,47.7932,47.942,49.1208,49.9017,53.6897,61.9895,69.4178,79.4479,87.7839,92.879,95.7494,98.0796,99.3086,98.3845,95.5139,88.7548,83.0918,78.2187,75.1445,71.5727,64.3585,58.94,53.5594
Segment:GL,9/16/2009,51.2307,49.2138,49.6645,51.0296,52.1059,55.8068,64.5078,71.635,79.1267,84.1052,86.335,88.2413,89.6225,89.7786,89.6166,85.7492,81.6627,77.5394,74.4199,73.4561,69.4479,63.3288,55.4143,51.3352
Segment:GL,9/17/2009,48.5093,46.6202,47.2232,48.0189,49.0841,52.4273,61.6062,68.3427,75.1585,80.0356,82.0925,82.0909,83.6196,83.3461,81.7176,78.1323,74.2232,71.7512,68.4749,67.631,65.0328,59.8086,53.73,48.7612
Segment:GL,9/18/2009,46.6083,45.2749,45.5879,46.5675,47.7076,50.9586,58.8574,66.6346,73.7291,78.9909,81.056,81.8847,83.6439,85.66,86.2533,83.8135,80.3377,77.3453,72.8856,71.1129,67.8894,62.0586,55.7757,51.802
Segment:GL,9/19/2009,48.4907,46.5304,46.0603,45.2277,44.7174,44.799,47.1327,48.1602,51.5132,56.1753,58.4761,59.6446,61.2571,61.6466,61.9891,62.5574,62.9067,62.4884,60.3989,59.6938,58.4997,55.4868,50.5939,47.8993
Segment:GL,9/20/2009,44.36,42.4633,42.3236,41.8027,42.1627,42.2136,44.474,44.2416,47.4848,51.3935,55.6341,57.5372,58.7298,59.0325,57.9813,57.3868,56.6081,56.3056,54.0358,54.6743,50.9051,48.6869,46.624,44.8134
Segment:GL,9/21/2009,43.1264,42.1029,42.3044,42.9097,45.7484,48.7196,56.1959,62.6365,70.1753,77.5869,81.7566,84.3391,86.7242,89.7529,89.4048,87.2362,82.9863,79.1196,73.4661,71.8873,68.0899,62.2694,55.9718,50.6556
Segment:GL,9/22/2009,48.4376,47.1299,47.181,48.4649,49.4497,53.3458,62.1228,70.4307,79.5741,86.919,92.2541,95.0629,96.4025,94.9793,92.7044,87.7258,83.624,78.5351,75.0324,73.8262,70.7733,64.2905,59.1197,54.8458
Segment:GL,9/23/2009,52.0728,50.4971,50.7405,51.7752,53.3981,57.2649,66.3218,74.8333,84.2506,90.869,94.6246,98.7423,101.4571,102.3982,103.5747,99.7577,94.8027,89.6122,85.9759,83.721,79.0549,70.8584,63.4729,58.9817
Segment:GL,9/24/2009,56.0384,54.6688,54.4816,56.2734,58.224,62.6761,71.1139,79.6153,89.6137,96.6123,100.0806,102.4492,102.3164,102.1409,100.9691,98.0542,92.9596,87.5086,82.5332,79.653,74.7209,67.9278,61.4306,56.183
Segment:GL,9/25/2009,52.3493,50.918,50.9033,51.369,51.7302,55.876,62.8902,69.2822,75.8938,82.2782,83.4649,85.2877,86.3798,86.7377,86.329,81.8245,77.3744,73.0375,69.3141,67.8927,64.9586,60.515,54.8042,50.7305
Segment:GL,9/26/2009,47.4376,45.4641,44.5679,43.9851,44.2669,45.1672,47.4659,48.3794,50.9251,55.3157,57.3358,58.1635,57.7587,57.7322,56.8075,56.4995,56.1818,55.7345,56.2849,56.9621,55.5626,52.2055,48.7066,45.9734
Segment:GL,9/27/2009,43.862,42.51,43.3193,43.2662,43.3517,44.4634,47.1951,48.6794,50.7656,54.0569,57.4915,59.089,60.0339,60.0136,59.7326,59.0928,57.6877,56.8446,54.4753,55.0178,50.7818,49.0871,47.1973,45.0955
Segment:GL,9/28/2009,43.4444,42.3275,42.374,43.5808,46.2194,49.4623,55.6348,60.0594,66.8821,72.2043,75.8318,77.3218,80.1059,80.8147,80.2164,77.3766,72.2948,69.1521,65.611,64.5952,61.194,55.8847,50.9343,46.9388
Segment:GL,9/29/2009,44.6346,43.2613,44.0734,44.661,45.7943,48.9601,56.2716,62.913,69.1941,74.6351,77.9025,78.9177,78.5218,79.572,79.3247,75.9756,72.1265,68.6008,65.4683,65.3344,62.5614,56.6188,52.0116,47.5822
Segment:GL,9/30/2009,44.8474,43.9137,43.7153,44.5422,45.7099,49.9542,57.8744,65.6951,71.662,76.7324,78.4288,79.392,80.2803,79.5435,77.6566,73.7683,69.8753,67.4083,65.5502,64.686,62.3297,56.5013,50.2499,46.2313
Segment:GL,10/1/2009,43.6088,42.5734,42.6959,43.9874,44.6703,48.6176,55.2718,61.8886,68.3393,73.0611,75.2963,75.8937,75.5467,75.6758,74.4966,71.6438,68.0088,65.5905,63.5851,62.8373,60.9017,55.4054,49.9012,46.0853
Segment:GL,10/2/2009,43.8822,43.1245,43.4045,43.7887,44.5529,48.6508,56.3618,63.4562,69.3048,73.9109,75.7973,76.6515,77.9922,77.8667,76.3376,72.2921,69.3153,66.768,64.4808,63.3891,61.4476,56.5923,51.5275,48.8557
Segment:GL,10/3/2009,45.6056,43.9778,43.6434,43.7007,43.2905,44.2982,46.1152,47.8505,49.2986,54.0352,57.3783,60.0642,60.4233,59.5792,60.0097,61.0946,59.5735,58.5866,58.8361,59.1501,56.3341,52.251,49.4259,47.0709
Segment:GL,10/4/2009,44.2122,43.1798,42.7694,41.9652,41.7263,43.3561,44.5211,45.5971,48.6371,53.5,55.2533,56.0093,56.7193,55.1609,53.8666,53.5495,54.0281,54.0515,52.5834,52.1768,48.7451,46.7678,44.7509,42.9242
Segment:GL,10/5/2009,42.1308,41.703,41.9298,43.3618,46.3992,51.5815,57.7134,64.8682,71.2755,74.5755,75.8319,77.075,77.963,77.4868,75.7736,72.735,70.2022,67.3116,64.6454,63.3094,58.9859,53.6252,49.0766,44.9464
Segment:GL,10/6/2009,43.329,42.4084,42.7063,43.9529,45.8647,51.0133,59.281,65.62,70.9032,75.0125,76.0402,77.2852,77.9086,76.5652,75.8056,73.4237,70.5322,67.2046,66.0637,64.6949,60.9877,55.2767,51.2287,47.1003
Segment:GL,10/7/2009,44.5137,44.5653,44.4824,46.1721,47.9543,54.1739,61.5807,70.1477,75.8621,80.812,81.4284,80.8328,82.0519,81.0526,78.9382,74.0568,71.3531,67.8833,67.1211,64.1116,61.0962,55.1953,51.6369,47.6439
Segment:GL,10/8/2009,45.9131,44.3992,44.3913,45.767,47.4671,53.227,60.8226,67.4048,73.2076,76.4993,78.0903,78.9488,78.534,77.0905,75.9642,72.574,69.0557,65.7827,64.1817,62.2053,57.878,53.7028,49.537,45.5367
Segment:GL,10/9/2009,43.2386,42.4153,42.4414,44.288,46.5267,52.2258,59.2074,66.5063,72.6603,76.6977,79.1785,80.7046,82.7516,82.1337,81.7886,81.0755,78.5457,75.3826,72.9548,68.9349,65.7711,60.2326,55.7638,51.5711
Segment:GL,10/10/2009,48.17,46.6218,46.0312,45.9678,46.5882,48.5774,50.8605,51.0945,53.965,57.9028,58.0535,57.7477,57.0674,55.3969,55.8398,56.2292,55.4713,54.4998,55.4729,55.5306,53.0911,49.6493,46.5435,43.4491
Segment:GL,10/11/2009,41.3043,40.4945,40.3432,40.2058,40.1118,42.3192,43.025,43.5283,45.3633,49.211,51.6239,52.9028,53.6131,51.2627,50.7859,50.4773,51.3696,50.7793,50.7484,49.1565,46.461,45.4615,44.655,43.1233
Segment:GL,10/12/2009,41.7004,40.5757,40.6895,42.5441,46.5009,51.1654,57.4303,64.1951,69.7204,71.8402,72.5921,72.5579,72.0598,70.3922,68.6922,66.9583,65.0006,62.4518,61.1408,60.0158,57.315,53.4816,48.7236,44.6535
Segment:GL,10/13/2009,42.6223,42.177,42.8802,44.1562,46.0216,51.6642,58.8175,65.5852,70.311,73.3257,75.4233,77.6062,77.9857,77.0827,74.6845,71.0859,68.18,65.4797,64.0804,61.3729,58.2375,53.0821,49.6127,46.2959
Segment:GL,10/14/2009,43.8859,42.8513,43.3849,45.2376,47.5183,52.6172,60.1909,66.6945,73.0248,75.7258,75.4208,75.9533,75.5247,74.4188,73.7223,68.592,66.6825,66.0619,64.9031,63.4022,59.8341,54.2539,49.2767,46.182
