PROFILE,DATE,12:30am,1:00am,1:30am,2:00am,2:30am,3:00am,3:30am,4:00am,4:30am,5:00am,5:30am,6:00am,6:30am,7:00am,7:30am,8:00am,8:30am,9:00am,9:30am,10:00am,10:30am,11:00am,11:30am,12:00pm,12:30pm,1:00pm,1:30pm,2:00pm,2:30pm,3:00pm,3:30pm,4:00pm,4:30pm,5:00pm,5:30pm,6:00pm,6:30pm,7:00pm,7:30pm,8:00pm,8:30pm,9:00pm,9:30pm,10:00pm,10:30pm,11:00pm,11:30pm,12:00am
A10,10/10/2000,0.373644646,0.365345332,0.348596441,0.341042746,0.34424265,0.337180988,0.339094266,0.334555153,0.346964919,0.357369786,0.376991852,0.416913331,0.477552141,0.53508134,0.606692514,0.65004531,0.712836658,0.758257578,0.791466335,0.818130353,0.827114134,0.837062395,0.866921705,0.888086404,0.904466871,0.923130266,0.92345737,0.935146882,0.944772304,0.955910108,0.946181954,0.935691787,0.917399887,0.863516222,0.805727599,0.743144943,0.679631245,0.659867087,0.627553745,0.599844192,0.579368637,0.55794267,0.500991466,0.475958242,0.445542959,0.42594979,0.403842864,0.390376394
A10,10/11/2000,0.381696708,0.365362707,0.364317244,0.355891929,0.350095109,0.342685669,0.334645281,0.338929244,0.352150227,0.359742266,0.38614281,0.410274739,0.48558597,0.535061739,0.607492461,0.644107853,0.715007053,0.760483087,0.801554454,0.82316098,0.841790131,0.870853414,0.877456263,0.875452129,0.866158077,0.895215826,0.915640879,0.924683694,0.940714343,0.939490209,0.931115208,0.912832532,0.895538318,0.855151137,0.777027855,0.727687332,0.682933765,0.662824862,0.624887332,0.598274045,0.574156875,0.551961745,0.50921358,0.486051895,0.45387207,0.436840047,0.409321314,0.396122123
A10,10/12/2000,0.380795434,0.367714396,0.365132576,0.3610884,0.35207155,0.348245895,0.346622991,0.348902546,0.356936599,0.365146383,0.4080255,0.426185829,0.483195007,0.53576276,0.613985315,0.655133932,0.723182932,0.76920364,0.800548121,0.821308234,0.860865375,0.875321841,0.879558747,0.898308847,0.915152586,0.934875928,0.9539657,0.957943067,0.963485623,0.965503593,0.967449846,0.953075704,0.91669241,0.868665031,0.807278952,0.748471082,0.695145583,0.671323463,0.635407593,0.612842237,0.584519291,0.560880267,0.518036172,0.488507426,0.460418077,0.424986694,0.406651557,0.38838036
A10,10/13/2000,0.374904775,0.366759025,0.359699043,0.354323613,0.345244176,0.336679299,0.340537822,0.345011012,0.346587587,0.351862562,0.39927827,0.42896017,0.483257269,0.528236132,0.5974922,0.643736935,0.71065185,0.754927271,0.793839311,0.822109911,0.840833607,0.837186111,0.857193089,0.861909756,0.877893017,0.87858366,0.89232135,0.904647891,0.910110199,0.907209497,0.898880616,0.87888805,0.850627367,0.819014353,0.742557262,0.685570431,0.637987647,0.625439846,0.601239891,0.586630769,0.558247406,0.53611546,0.50110469,0.473376689,0.45041747,0.422210746,0.39486425,0.37854283
A10,10/14/2000,0.368218124,0.35790443,0.343957954,0.338889394,0.331711943,0.32047145,0.325530606,0.326464942,0.331200367,0.335127398,0.345414906,0.353529798,0.365266742,0.388969418,0.404575945,0.407621441,0.429061605,0.451358774,0.480674909,0.498684787,0.518788501,0.53433224,0.542752669,0.551961399,0.566174123,0.571005051,0.563745457,0.5660805,0.561204143,0.561534591,0.560589252,0.548282312,0.545394178,0.538098264,0.518544182,0.500726393,0.484761119,0.496487757,0.494424129,0.487148738,0.465494939,0.452586136,0.437772934,0.424487563,0.403807583,0.391472048,0.376138478,0.360424521
A10,10/15/2000,0.352870567,0.346477224,0.340549928,0.329852495,0.319426585,0.32058685,0.315935688,0.318281756,0.321120434,0.323884758,0.332206995,0.333695899,0.343768568,0.35389596,0.362105168,0.360091904,0.37447308,0.374564642,0.389221174,0.403676833,0.422950507,0.438334557,0.455956452,0.458429047,0.467522017,0.477916948,0.48841092,0.492099347,0.497616423,0.495992777,0.492962133,0.488218025,0.477873941,0.471117052,0.457064133,0.448478481,0.444037379,0.458483353,0.458160976,0.438617271,0.428051467,0.420029974,0.397947261,0.391503986,0.377138729,0.368605271,0.354828927,0.343309136
A10,10/16/2000,0.335937449,0.330578478,0.3280932,0.323133993,0.324453472,0.323932514,0.323222399,0.327875723,0.338010798,0.346999962,0.385018389,0.407448622,0.4730497,0.522085602,0.595956413,0.640540029,0.70407794,0.744181946,0.767933732,0.792361173,0.813978422,0.833247485,0.84409116,0.856509595,0.843874052,0.876225557,0.898494248,0.907116105,0.910458864,0.917670609,0.904973035,0.888143016,0.865968179,0.803481221,0.738064161,0.695715392,0.647879411,0.631736345,0.590024375,0.570545353,0.545183641,0.524701629,0.489358797,0.455196629,0.430071051,0.412091036,0.398335244,0.385439268
A10,10/17/2000,0.374622169,0.361667174,0.353046218,0.34785121,0.342450285,0.337928467,0.341125791,0.339767463,0.346558496,0.357072112,0.39895162,0.417486816,0.481511291,0.535116276,0.600051039,0.656240576,0.717455435,0.756200983,0.787528746,0.813618804,0.834012265,0.855330197,0.873133805,0.880356849,0.875373034,0.892799727,0.915109926,0.924733734,0.927904351,0.933294943,0.912635832,0.891093873,0.864289881,0.841172241,0.761816178,0.723556732,0.67006278,0.655457578,0.609540985,0.58853759,0.559502094,0.538645936,0.502616034,0.47235825,0.448712193,0.415487409,0.401202624,0.383029533
A10,10/18/2000,0.373169887,0.364800255,0.356225267,0.350886236,0.343412783,0.339838156,0.337015022,0.336966625,0.347414565,0.353535751,0.396596947,0.415358224,0.495082949,0.548736707,0.613046317,0.664365838,0.726108423,0.765907576,0.801665487,0.819787666,0.842153093,0.864969571,0.871569653,0.889253118,0.878792583,0.911168993,0.935145729,0.939032932,0.950256519,0.948041041,0.942101855,0.92704514,0.890869616,0.841670911,0.770580314,0.734997428,0.679809613,0.66193648,0.618923126,0.59492921,0.564169067,0.54989143,0.510602706,0.482085597,0.450738003,0.430467335,0.405504328,0.3962455
A10,10/19/2000,0.378650448,0.369815151,0.361963782,0.354503379,0.345841687,0.340318385,0.339243233,0.341469599,0.34719551,0.353583038,0.386319363,0.423280854,0.482461011,0.540348908,0.615906894,0.659239743,0.717591834,0.766022415,0.789765323,0.803682073,0.830040202,0.848984235,0.865037137,0.875734728,0.870176837,0.871882922,0.900097371,0.91158776,0.906626082,0.917554272,0.881872459,0.857365347,0.839863824,0.801353256,0.715146335,0.673755012,0.637120711,0.633983876,0.606384895,0.582927583,0.559474999,0.537474148,0.498007979,0.469418577,0.439889484,0.422985212,0.394571296,0.387905723
A10,10/20/2000,0.368476885,0.354976236,0.349622353,0.343323527,0.338828472,0.33307414,0.331429747,0.331127973,0.346117447,0.35603885,0.390014167,0.413249484,0.48056572,0.528205923,0.597049566,0.646852439,0.704007954,0.741413146,0.76517923,0.788761642,0.807091245,0.820289795,0.832338464,0.83426823,0.83282007,0.845171054,0.849536634,0.858023706,0.856358898,0.849861087,0.84043225,0.818295923,0.780674198,0.731822429,0.662689731,0.637537864,0.606154758,0.59913095,0.563814175,0.550336716,0.526723289,0.511546893,0.491188944,0.471150373,0.439692668,0.421828414,0.396822285,0.38357038
A10,10/21/2000,0.368465831,0.355030182,0.348595338,0.338728839,0.331205685,0.32810385,0.324925947,0.326347012,0.330817753,0.334488424,0.340232026,0.347301088,0.361296083,0.377055353,0.390077409,0.407636214,0.430857393,0.444743012,0.468011117,0.480221898,0.499333576,0.516164172,0.523987234,0.526722943,0.526559794,0.532335947,0.530891015,0.527316965,0.518370887,0.515095462,0.507491699,0.504681392,0.499944086,0.493768998,0.479881303,0.473628618,0.4643303,0.481474741,0.475441816,0.467008589,0.455925091,0.443545858,0.433185056,0.422331004,0.39942194,0.388092047,0.372674705,0.361221528
A10,10/22/2000,0.351185589,0.340938689,0.327777424,0.320936964,0.301617963,0.310311716,0.315018539,0.316382639,0.315939305,0.315006108,0.321410729,0.329874827,0.339206258,0.32676307,0.334709316,0.345885608,0.361128633,0.375903685,0.387900304,0.397826312,0.41368528,0.425813275,0.439575985,0.450227342,0.454720558,0.459872596,0.457365411,0.463929058,0.468559251,0.469657016,0.471091455,0.461253997,0.451217763,0.448720264,0.445076227,0.466398425,0.459849997,0.451714819,0.440799888,0.42799693,0.412828836,0.399457453,0.387972943,0.376481415,0.365874881,0.355903546,0.345050661,0.339546124
A10,10/23/2000,0.338081318,0.336701862,0.333278782,0.327442846,0.331983833,0.330861732,0.333642861,0.337697234,0.351694398,0.367029049,0.410019999,0.444608573,0.49542216,0.526516903,0.6009257,0.660374981,0.719001946,0.762279912,0.80018216,0.825415659,0.829001355,0.849909743,0.85556022,0.871915667,0.864874334,0.876357575,0.89216927,0.894848828,0.89001052,0.889771389,0.866934849,0.84639219,0.807516584,0.760071237,0.694830008,0.663245474,0.639123,0.610779185,0.557351069,0.538907781,0.526564406,0.514749218,0.471720068,0.444526018,0.427125152,0.40388368,0.390737707,0.375747231
A10,10/24/2000,0.364153994,0.348510672,0.341873745,0.33822078,0.337004717,0.331882204,0.337487281,0.343087141,0.353896631,0.366451277,0.407803499,0.446162577,0.491454017,0.525894747,0.605702438,0.660167903,0.730226455,0.767870433,0.795000837,0.816248206,0.829921674,0.849761122,0.855148832,0.860175884,0.844950602,0.862347894,0.870893768,0.854834525,0.860222119,0.868532437,0.850170204,0.825936005,0.791484783,0.731836611,0.692662726,0.677066064,0.644381343,0.611581553,0.57229848,0.557430856,0.535842432,0.517127959,0.484905012,0.455401171,0.429699095,0.411404658,0.399159519,0.378941795
A10,10/25/2000,0.36844556,0.35705783,0.355569091,0.344130456,0.344119748,0.337701443,0.340685304,0.343003167,0.352661508,0.374589114,0.418280537,0.446751873,0.498257602,0.541367808,0.611491043,0.681067875,0.743029759,0.776522152,0.806172194,0.836119592,0.847612057,0.860327503,0.870196668,0.86202298,0.856732814,0.879284334,0.888453863,0.879137558,0.874651144,0.866039665,0.837288151,0.813279708,0.783274084,0.744133866,0.695977929,0.678925958,0.641373182,0.619158452,0.585002857,0.567496261,0.54766546,0.532375725,0.492631339,0.4616557,0.43485044,0.416814736,0.40277819,0.383545404
A10,10/26/2000,0.374370946,0.355605086,0.353480169,0.34794665,0.340786659,0.341799852,0.345297481,0.348883262,0.358872245,0.368243044,0.409724977,0.446913407,0.500560246,0.543224705,0.623073673,0.666431772,0.739135292,0.779238259,0.79282018,0.82089823,0.84501344,0.848155463,0.874248058,0.870830815,0.884164611,0.885004567,0.880404929,0.883671591,0.897030292,0.885386669,0.866596791,0.855859767,0.803665009,0.764288658,0.708146279,0.680562056,0.639326157,0.615206681,0.585177189,0.571187109,0.54412404,0.52685104,0.488104224,0.458723522,0.427632354,0.411455967,0.398202995,0.379473743
A10,10/27/2000,0.374201542,0.364422952,0.354816114,0.344126349,0.344004903,0.340497034,0.337092647,0.339554498,0.352096541,0.365215174,0.411578379,0.446493487,0.504252709,0.538657696,0.612470627,0.660827185,0.723673415,0.761394298,0.786773765,0.813144808,0.832931449,0.846488004,0.875888537,0.883826323,0.883138562,0.895380819,0.907950526,0.909544425,0.901860529,0.893919054,0.879607749,0.857283369,0.804878304,0.750548201,0.691472145,0.677447936,0.642937564,0.612677935,0.576741426,0.55456705,0.526429736,0.512918033,0.481535042,0.462022814,0.442912865,0.429796177,0.415562815,0.395492732
A10,10/28/2000,0.38508001,0.370358866,0.358957214,0.351117757,0.344636289,0.340520527,0.338868827,0.342432536,0.344819709,0.349669273,0.359078365,0.36774655,0.383960049,0.378486017,0.400942624,0.409753226,0.443115792,0.469424342,0.484582405,0.50758636,0.532841419,0.542337245,0.555278101,0.563781084,0.569253193,0.569910976,0.565679373,0.564394362,0.554503635,0.54458247,0.535771176,0.528661241,0.524369682,0.516522868,0.516735019,0.521906773,0.504879476,0.495648954,0.481889242,0.472151057,0.455751681,0.434011638,0.427033489,0.421344963,0.397632739,0.391230763,0.377941011,0.364872749
A10,10/29/2000,0.366697866,0.356422105,0.34589876,0.342072636,0.334820789,0.330401753,0.329591558,0.324272214,0.328917857,0.324425901,0.33540122,0.338172332,0.348007866,0.336574687,0.343430121,0.356149753,0.3730585,0.383845701,0.396988432,0.416661618,0.436362592,0.447928964,0.462760153,0.469780502,0.481372355,0.481551876,0.48463256,0.489293422,0.495577699,0.492308155,0.488849289,0.485111398,0.473751988,0.473008538,0.483964169,0.496578613,0.490741006,0.472621939,0.457936719,0.444656537,0.43034823,0.423046782,0.404997703,0.394117773,0.383121851,0.368249608,0.358868635,0.349894251
A10,10/30/2000,0.343222712,0.336947053,0.332109387,0.330177611,0.332794834,0.328723145,0.335738377,0.342892941,0.353965861,0.368302877,0.409322186,0.451398553,0.506357614,0.5378928,0.616216588,0.676364006,0.748453326,0.799829344,0.836316869,0.851176307,0.866091434,0.867436632,0.89594152,0.884555937,0.901242755,0.905286419,0.911365578,0.922930452,0.909905312,0.900714107,0.885652434,0.851186799,0.8166408,0.781053533,0.720177538,0.695251312,0.659894182,0.629563644,0.600724503,0.580264283,0.552384663,0.528846065,0.494682515,0.465653014,0.439736367,0.417379933,0.395060677,0.382507688
A10,10/31/2000,0.373200924,0.366189504,0.353699029,0.35081243,0.350350072,0.346757625,0.350435401,0.355856828,0.372552574,0.381682137,0.42941984,0.463761298,0.526561524,0.567563134,0.647055482,0.701180813,0.7705885,0.819119506,0.831706854,0.843489067,0.873888785,0.887403832,0.903748671,0.912323601,0.890403921,0.908017515,0.925056918,0.925877965,0.924428882,0.915194325,0.905892663,0.864820835,0.820943427,0.790955674,0.730618819,0.713912516,0.686306041,0.659416728,0.623931385,0.593578363,0.568260234,0.549827093,0.507658306,0.481380195,0.446775624,0.42546853,0.411172402,0.398837956
A10,11/1/2000,0.382146195,0.379367661,0.367903537,0.361192825,0.355751581,0.34882015,0.35568274,0.34837815,0.363800126,0.386258492,0.444799047,0.475370215,0.533827114,0.583493473,0.647886675,0.715143222,0.776115261,0.819745928,0.851165815,0.870818362,0.885817428,0.905582162,0.912604701,0.917621838,0.909256061,0.924008731,0.939228134,0.930865009,0.923209476,0.929999802,0.903929115,0.87290286,0.835514847,0.786109295,0.728073931,0.708759095,0.667055311,0.648362746,0.617006389,0.599472121,0.574747093,0.555604744,0.512806769,0.49924641,0.466567684,0.451184442,0.432839504,0.416437707
A10,11/2/2000,0.397848457,0.397302507,0.391202824,0.379323645,0.372397705,0.365435252,0.368598937,0.371605152,0.375976079,0.402057201,0.450192752,0.480040647,0.541713591,0.589574823,0.653765444,0.699960946,0.770519667,0.819964997,0.850082231,0.865168232,0.882849506,0.902806906,0.920878008,0.913945056,0.901052856,0.917203647,0.934123254,0.932163049,0.925625575,0.921653857,0.908934261,0.877990791,0.829593532,0.770863143,0.723366834,0.703630579,0.671983206,0.646841947,0.61740717,0.600718162,0.580650651,0.561009749,0.515825999,0.492974931,0.461430867,0.43810465,0.42539889,0.40506008
A10,11/3/2000,0.393137829,0.38541187,0.370322706,0.370893207,0.362256441,0.366743799,0.364223621,0.365235899,0.376191804,0.410462547,0.443849903,0.490718407,0.554187946,0.589802539,0.650578108,0.701488432,0.775713558,0.815977137,0.84112543,0.863269021,0.87093666,0.890074972,0.903247234,0.903366338,0.878800884,0.909330083,0.911848337,0.908677028,0.898528146,0.884161498,0.867916969,0.842830823,0.797290798,0.738317358,0.69310732,0.672308581,0.64949072,0.632718004,0.589454104,0.573902755,0.555139627,0.547496546,0.523643527,0.501711972,0.468307552,0.446175722,0.428859946,0.406828311
A10,11/4/2000,0.395155172,0.376186263,0.364118115,0.355199182,0.354398327,0.349050807,0.348665685,0.348903519,0.351375487,0.35707155,0.367366703,0.37762829,0.393993646,0.391352714,0.399230774,0.41500834,0.443173441,0.469203889,0.492739835,0.514264499,0.538590131,0.552213098,0.553829019,0.558717828,0.556307148,0.560118484,0.555545596,0.551747865,0.547342622,0.537288286,0.529713463,0.526086836,0.521606994,0.529192425,0.532339982,0.53065984,0.523364503,0.511825687,0.494794586,0.486202592,0.474694561,0.468895233,0.444075774,0.435283966,0.418945122,0.405866368,0.39091423,0.379453429
A10,11/5/2000,0.371343105,0.361927902,0.350469854,0.34749353,0.341396694,0.339309717,0.338646429,0.340504947,0.336663193,0.338570829,0.341309953,0.350477709,0.3633153,0.354392483,0.356445885,0.363206731,0.378435379,0.391457867,0.401944114,0.416042806,0.433746564,0.443877459,0.455467352,0.468252208,0.469712014,0.477239679,0.4724144,0.479987725,0.482231912,0.479727724,0.473545372,0.474650401,0.472688236,0.480211521,0.49376231,0.497780263,0.496927855,0.484255646,0.469907216,0.453100833,0.443534444,0.432068728,0.413549457,0.408911309,0.398589709,0.386401297,0.37823684,0.366816156
A10,11/6/2000,0.35560069,0.350358511,0.345934092,0.342441558,0.340716982,0.342564237,0.34435689,0.347709565,0.360675506,0.386722781,0.422916263,0.466570797,0.518032714,0.565095151,0.623537868,0.67804069,0.750262604,0.790173022,0.809755006,0.827874418,0.836359184,0.848675348,0.856889045,0.858170252,0.829614055,0.849172058,0.852920786,0.846933982,0.841927798,0.835823503,0.82675417,0.805180504,0.772999064,0.741422025,0.682633294,0.659377756,0.64216379,0.616628553,0.573413771,0.557423823,0.537896836,0.518241521,0.49192686,0.46535854,0.432532116,0.413085262,0.396545106,0.39242961
A10,11/7/2000,0.369380883,0.359901278,0.350502253,0.344177189,0.341195907,0.335945592,0.340090136,0.342162534,0.356841852,0.377215482,0.404521516,0.433301739,0.482795149,0.528984309,0.601470144,0.658176106,0.734495069,0.770863605,0.794303276,0.810190377,0.82563173,0.837327238,0.8454736,0.84551038,0.832364061,0.848234559,0.851153939,0.843431763,0.843029714,0.832125391,0.822216332,0.798140554,0.76739955,0.728081541,0.694822168,0.668752057,0.644738656,0.620351685,0.590851879,0.568486798,0.54260278,0.524496166,0.496512662,0.471101832,0.438237936,0.415082824,0.39420045,0.380095963
A10,11/8/2000,0.367236963,0.363547008,0.349221925,0.346924939,0.342145318,0.340299829,0.343525236,0.342275088,0.363282749,0.389252975,0.416742674,0.452946677,0.510989997,0.552213213,0.616085147,0.679935866,0.74314748,0.772699978,0.808498013,0.818462069,0.839141819,0.854067439,0.862631646,0.862399663,0.84230967,0.864677518,0.870552597,0.871112606,0.870487223,0.85242327,0.840199576,0.816582805,0.778971572,0.740307656,0.706941055,0.677390286,0.646485326,0.623812626,0.592265449,0.582664355,0.560787451,0.538909395,0.503680363,0.477973675,0.444418905,0.420550205,0.40489278,0.393402275
A10,11/9/2000,0.381453073,0.367203793,0.363769406,0.354642445,0.346453443,0.343615205,0.346658085,0.352245435,0.358102701,0.385333574,0.414026912,0.451409276,0.501457737,0.554813445,0.622309699,0.678891599,0.742601998,0.781480948,0.807196052,0.826025708,0.837022732,0.855760379,0.867556197,0.862635566,0.837386271,0.860077188,0.86461664,0.861464124,0.853667004,0.83986025,0.835310421,0.80001048,0.77121031,0.725282879,0.69874961,0.678691093,0.638132002,0.623108378,0.601471989,0.585594342,0.562535851,0.542981884,0.504695228,0.481008009,0.444358142,0.420214107,0.404277197,0.397483527
A10,11/10/2000,0.38249592,0.375892415,0.368054904,0.35689876,0.348689358,0.350603025,0.354998186,0.35585432,0.368890327,0.388342132,0.425044459,0.462268055,0.510268454,0.558688657,0.622120147,0.684534581,0.738011354,0.783634279,0.811889198,0.826648671,0.834603175,0.843606211,0.859824567,0.853923545,0.838251593,0.849399198,0.850533167,0.848741645,0.842576126,0.830929275,0.81628049,0.789335026,0.740971896,0.701596237,0.677000689,0.652588583,0.619000492,0.59988201,0.563615514,0.550113727,0.529886181,0.522996236,0.498960121,0.474403084,0.446986737,0.432400213,0.40876142,0.393798213
A10,11/11/2000,0.380607295,0.362157139,0.363279405,0.359294573,0.351732108,0.343476327,0.347927351,0.346196996,0.348539814,0.361340409,0.386526685,0.415928775,0.468164581,0.504450447,0.557168896,0.585888586,0.627822508,0.651179164,0.678080237,0.692890096,0.703338295,0.723855588,0.733857002,0.7385935,0.721995694,0.738349296,0.736666848,0.73536996,0.733035148,0.724745584,0.720040562,0.702367244,0.6789941,0.649575349,0.627643218,0.61125491,0.587802326,0.572063384,0.550974667,0.541573502,0.516484128,0.502758544,0.472276848,0.447154844,0.420573726,0.41202151,0.386593386,0.378288163
A10,11/12/2000,0.366301863,0.356400883,0.350919882,0.341891732,0.32992914,0.335557393,0.333790055,0.330963614,0.336574161,0.333729084,0.339700071,0.347694108,0.358795607,0.372722122,0.374831149,0.374423306,0.388663817,0.400321275,0.411344357,0.423353133,0.438295125,0.445736662,0.460533722,0.462127505,0.464915329,0.466048376,0.46800074,0.470403118,0.468172767,0.466937795,0.469169645,0.462725909,0.452234934,0.45871303,0.477602988,0.475341852,0.476543156,0.462308525,0.455469543,0.446602329,0.427805418,0.422610951,0.403172744,0.391136873,0.379578341,0.365858898,0.358204676,0.354246824
A10,11/13/2000,0.33540767,0.333545332,0.331331527,0.328924832,0.320177912,0.326447085,0.332627276,0.333680153,0.346620815,0.364971827,0.390415157,0.426131963,0.484766077,0.538701395,0.593287463,0.653681621,0.713241128,0.753366694,0.77564899,0.792738663,0.807850145,0.821435294,0.826885496,0.841339771,0.82157988,0.823672794,0.831126437,0.827559421,0.824430887,0.817486291,0.79413344,0.769651001,0.740869049,0.70492516,0.672383872,0.646723304,0.619756279,0.595037823,0.569891144,0.551232823,0.530605419,0.514918477,0.48603656,0.452991644,0.430301765,0.408048985,0.386796385,0.374043604
A10,11/14/2000,0.360435575,0.351384344,0.347536854,0.340319754,0.336473432,0.332977642,0.332864266,0.338652965,0.354352539,0.377256615,0.405613747,0.431772754,0.478891228,0.523502746,0.586173376,0.649200165,0.727677186,0.763497128,0.786921695,0.805888211,0.823723641,0.833037294,0.83684863,0.837445535,0.823182541,0.834506208,0.837662413,0.835627379,0.824968182,0.817610929,0.801207518,0.782924957,0.75390618,0.728951821,0.693803383,0.667168074,0.633081197,0.617709946,0.589387115,0.571731322,0.555011875,0.530372514,0.501097772,0.469075215,0.43309789,0.41210441,0.392186905,0.381737286
A10,11/15/2000,0.365088618,0.357287463,0.349376138,0.341895616,0.339035327,0.331888841,0.331472026,0.33451567,0.348965896,0.361098575,0.39782152,0.437626388,0.491925476,0.537410272,0.601341585,0.652314632,0.727943297,0.765648845,0.792271816,0.804838526,0.820156739,0.831376983,0.842198521,0.842668712,0.826336555,0.836811158,0.840737332,0.841601847,0.836639823,0.817769005,0.803633301,0.779391723,0.744677156,0.712331646,0.694252012,0.668305041,0.637080702,0.616337883,0.600180636,0.585060276,0.560354502,0.539880562,0.502913622,0.476251218,0.441418354,0.423933319,0.403522101,0.391494993
A10,11/16/2000,0.385110521,0.373359165,0.363690253,0.35772137,0.35305679,0.348597356,0.35030762,0.352138841,0.363442792,0.382412241,0.411691523,0.444775757,0.491575773,0.54391996,0.61940058,0.681698678,0.753275607,0.792862725,0.807247937,0.822422718,0.836579406,0.845160447,0.845705006,0.846248527,0.841827833,0.847055046,0.859696239,0.859179236,0.855710224,0.836301534,0.823710036,0.800673682,0.765841625,0.729955156,0.702740583,0.677123829,0.644226611,0.62516209,0.607743929,0.595493024,0.565571107,0.541976819,0.50395489,0.475331936,0.441995197,0.416470682,0.396917061,0.386905847
A10,11/17/2000,0.372966059,0.36262382,0.356800971,0.349230126,0.343810112,0.339921388,0.339661481,0.343118726,0.359933482,0.383158711,0.406662251,0.432954803,0.485902121,0.538539514,0.605203538,0.669085964,0.736225251,0.771810097,0.80333041,0.81072306,0.82828327,0.835292896,0.836064479,0.833458137,0.822593246,0.834699334,0.842873138,0.838914103,0.827646126,0.814768454,0.790953483,0.768793174,0.730866021,0.699887385,0.678053142,0.650800521,0.626484113,0.603870562,0.578819928,0.561958086,0.540637387,0.522789274,0.496624041,0.47752493,0.444585974,0.423605292,0.40278799,0.387695879
A10,11/18/2000,0.377809144,0.363432213,0.352848285,0.347503302,0.338603646,0.331708729,0.3303779,0.329698736,0.335236738,0.34254251,0.357497509,0.370174359,0.394853433,0.407914777,0.430482439,0.448810774,0.477755875,0.501035049,0.521052635,0.538439781,0.555433525,0.558908879,0.568302434,0.571325814,0.57045196,0.573410081,0.566431356,0.559289482,0.551385248,0.540689041,0.530770297,0.523940884,0.531515707,0.533472568,0.537139549,0.532594448,0.517198753,0.508131956,0.49258176,0.485199487,0.468644341,0.453589356,0.44042874,0.432126723,0.411851444,0.398373062,0.379891379,0.366820696
A10,11/19/2000,0.357408513,0.347485827,0.338656482,0.331728135,0.325019744,0.323832412,0.322688059,0.322115381,0.323000145,0.325428019,0.332118654,0.338971501,0.35256823,0.36133259,0.368800963,0.370868627,0.388955755,0.398978384,0.417353414,0.429630607,0.452073285,0.458961385,0.466532633,0.47262609,0.47945239,0.485498574,0.488038042,0.489145954,0.487631612,0.483230289,0.479959707,0.474522304,0.475202109,0.484614343,0.488347852,0.482035211,0.472695385,0.459188294,0.444046488,0.436359133,0.424324299,0.412472215,0.39736154,0.382618325,0.368224106,0.35530943,0.344423338,0.338237887
A10,11/20/2000,0.329262645,0.323979419,0.319890463,0.31739648,0.317543617,0.315980236,0.319228544,0.321811704,0.336483571,0.35004535,0.390248722,0.422409638,0.469961867,0.523964059,0.593962425,0.656921073,0.723937105,0.76271044,0.790197234,0.811542031,0.823875836,0.83929805,0.84611109,0.844777076,0.831407191,0.841133847,0.848102771,0.843866557,0.843118841,0.831440397,0.810729632,0.782030234,0.748266426,0.713247008,0.684883938,0.652871413,0.624067553,0.603495147,0.579313178,0.560352311,0.536664631,0.515241085,0.480222935,0.464379418,0.429408425,0.407716001,0.390417866,0.379278289
A10,11/21/2000,0.363867173,0.352982494,0.345920926,0.342498307,0.337355898,0.332204617,0.332947116,0.339152658,0.349088236,0.367725501,0.404037374,0.436652109,0.483322298,0.53578997,0.603309515,0.657985516,0.723592706,0.763361074,0.787330546,0.811579158,0.823640971,0.837815992,0.845476252,0.839059265,0.827170862,0.832610225,0.842141794,0.843135213,0.841159443,0.836242386,0.823375783,0.797615135,0.77331314,0.744145857,0.706050021,0.677196006,0.646725956,0.620593814,0.594738967,0.58092172,0.557587317,0.531885357,0.495557637,0.468868945,0.438272295,0.413396455,0.391806762,0.378062212
A10,11/22/2000,0.373421362,0.365647583,0.353725995,0.348049835,0.343713649,0.338126804,0.337893884,0.344247255,0.354879738,0.378111387,0.41192535,0.452608389,0.497762161,0.54557416,0.611569793,0.661822795,0.721494488,0.754716042,0.777898135,0.794323914,0.79784043,0.811803184,0.814706769,0.815885013,0.800415642,0.804382055,0.807513702,0.796254833,0.782092496,0.772389822,0.758765126,0.729035413,0.69642529,0.671319428,0.644635924,0.617481768,0.589215781,0.569870275,0.545158275,0.529076203,0.504552487,0.491465547,0.463982672,0.445250214,0.419239482,0.401747644,0.379303122,0.365700505
A10,11/23/2000,0.346925263,0.339151181,0.334217564,0.328125779,0.321310707,0.316657174,0.317509265,0.319214334,0.323768558,0.328260542,0.344325284,0.355728204,0.365266504,0.366171784,0.366089849,0.367502137,0.366594349,0.365437493,0.365966594,0.366009796,0.370951066,0.370268032,0.373693627,0.374976051,0.372062407,0.372486414,0.371172231,0.368860421,0.367258495,0.365250333,0.360107376,0.356983195,0.356595313,0.362074779,0.375124903,0.379795796,0.37367559,0.37257211,0.369206471,0.367270248,0.360964612,0.354214814,0.346771187,0.345503088,0.335593381,0.33165755,0.326898028,0.32323617
A10,11/24/2000,0.319875885,0.315040777,0.312808026,0.31097491,0.313342381,0.312732628,0.314021235,0.316437348,0.330700947,0.341225049,0.360058085,0.377990438,0.404729171,0.426596619,0.446234178,0.458414174,0.483062182,0.498549079,0.517283268,0.524328405,0.534033154,0.541570159,0.545369849,0.540960455,0.540989511,0.543879259,0.545075605,0.544965264,0.540474238,0.536291753,0.531380346,0.527870863,0.522247367,0.533778688,0.537699097,0.531091521,0.51900192,0.507046989,0.490523666,0.482020683,0.466401538,0.455812328,0.436375505,0.418042213,0.393897601,0.376835369,0.363880483,0.348273905
